rom_offset,rom_addr,normal_level_indices,classification,type,name,x,y,width,height,spawnType,subtype,treetype,legsColor,num,portTo,level,setglobal,state,route,dial,turn,all_properties_json
0x004A9D78,0x084A9D78,3,level_descriptor_table,spawner,spawner,541.333,776,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""541.333"", ""y"": ""776"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004A9DBC,0x084A9DBC,3,level_descriptor_table,spawner,spawner,567.333,788,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""567.333"", ""y"": ""788"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004A9E00,0x084A9E00,3,level_descriptor_table,spawner,spawner,526,832.667,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""526"", ""y"": ""832.667"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004A9E44,0x084A9E44,3,level_descriptor_table,spawner,spawner,503.333,749.333,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""503.333"", ""y"": ""749.333"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004A9E88,0x084A9E88,3,level_descriptor_table,spawner,spawner,537.333,737.333,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""537.333"", ""y"": ""737.333"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004A9ECC,0x084A9ECC,3,level_descriptor_table,spawner,spawner,502.667,668.667,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""502.667"", ""y"": ""668.667"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004A9F08,0x084A9F08,3,level_descriptor_table,spawner,spawner,485.667,1039,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""485.667"", ""y"": ""1039"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004A9F44,0x084A9F44,3,level_descriptor_table,spawner,spawner,630.667,916.667,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""630.667"", ""y"": ""916.667"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004A9F80,0x084A9F80,3,level_descriptor_table,spawner,spawner,642.417,1016.42,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""642.417"", ""y"": ""1016.42"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004A9FC4,0x084A9FC4,3,level_descriptor_table,spawner,spawner,648.417,1034.42,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""648.417"", ""y"": ""1034.42"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA008,0x084AA008,3,level_descriptor_table,spawner,spawner,649.417,1057.92,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""649.417"", ""y"": ""1057.92"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA044,0x084AA044,3,level_descriptor_table,spawner,spawner,666.917,1018.92,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""666.917"", ""y"": ""1018.92"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA080,0x084AA080,3,level_descriptor_table,spawner,spawner,639.083,996.25,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""639.083"", ""y"": ""996.25"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA0C4,0x084AA0C4,3,level_descriptor_table,spawner,spawner,648.583,1013.75,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""648.583"", ""y"": ""1013.75"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA108,0x084AA108,3,level_descriptor_table,spawner,spawner,628.083,1026.25,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""628.083"", ""y"": ""1026.25"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA144,0x084AA144,3,level_descriptor_table,spawner,spawner,659.083,993.083,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""659.083"", ""y"": ""993.083"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA180,0x084AA180,3,level_descriptor_table,spawner,spawner,737,1015.5,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""737"", ""y"": ""1015.5"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA1BC,0x084AA1BC,3,level_descriptor_table,spawner,spawner,749.667,1074.33,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""749.667"", ""y"": ""1074.33"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA200,0x084AA200,3,level_descriptor_table,spawner,spawner,628,1041,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""628"", ""y"": ""1041"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA244,0x084AA244,3,level_descriptor_table,spawner,spawner,740.333,1081.67,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""740.333"", ""y"": ""1081.67"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA288,0x084AA288,3,level_descriptor_table,spawner,spawner,640.167,922.166,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""640.167"", ""y"": ""922.166"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA2CC,0x084AA2CC,3,level_descriptor_table,spawner,spawner,652.167,983,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""652.167"", ""y"": ""983"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA308,0x084AA308,3,level_descriptor_table,spawner,spawner,512.208,730.291,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""512.208"", ""y"": ""730.291"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA34C,0x084AA34C,3,level_descriptor_table,spawner,spawner,521.708,747.791,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""521.708"", ""y"": ""747.791"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA390,0x084AA390,3,level_descriptor_table,spawner,spawner,501.208,760.291,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""501.208"", ""y"": ""760.291"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA3CC,0x084AA3CC,3,level_descriptor_table,spawner,spawner,517.208,769.791,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""517.208"", ""y"": ""769.791"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA408,0x084AA408,3,level_descriptor_table,spawner,spawner,525.458,728.875,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""525.458"", ""y"": ""728.875"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA444,0x084AA444,3,level_descriptor_table,spawner,spawner,546.792,792.375,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""546.792"", ""y"": ""792.375"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA480,0x084AA480,3,level_descriptor_table,spawner,spawner,575.542,760.291,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""575.542"", ""y"": ""760.291"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA4C4,0x084AA4C4,3,level_descriptor_table,spawner,spawner,536.542,787.791,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""536.542"", ""y"": ""787.791"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x004AA508,0x084AA508,3,level_descriptor_table,spawner,spawner,564.542,790.291,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""564.542"", ""y"": ""790.291"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA544,0x084AA544,3,level_descriptor_table,spawner,spawner,535.542,778.791,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""535.542"", ""y"": ""778.791"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA580,0x084AA580,3,level_descriptor_table,spawner,spawner,588.792,758.875,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""588.792"", ""y"": ""758.875"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004AA5BC,0x084AA5BC,3,level_descriptor_table,spawner,spawner,529.292,744.875,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""529.292"", ""y"": ""744.875"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x004E761C,0x084E761C,2,level_descriptor_table,player,Player,994.281,381.349,16,32,,,,1,,,,,,,,,"{""type"": ""player"", ""name"": ""Player"", ""x"": ""994.281"", ""y"": ""381.349"", ""width"": ""16"", ""height"": ""32"", ""legsColor"": ""1""}"
0x004E7658,0x084E7658,2,level_descriptor_table,fgtile,Fgtile,1000,288,16,16,,,,,150,0,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""1000"", ""y"": ""288"", ""width"": ""16"", ""height"": ""16"", ""num"": ""150"", ""portTo"": ""0""}"
0x004E769C,0x084E769C,2,level_descriptor_table,fgtile,Fgtile,677.75,547.583,90,4,,,2,,,,,,,,,1,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""677.75"", ""y"": ""547.583"", ""width"": ""90"", ""height"": ""4"", ""treetype"": ""2"", ""turn"": ""1""}"
0x004E76E0,0x084E76E0,2,level_descriptor_table,fgtile,Fgtile,800,448,4,90,,,0,,,,,,,,,0,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""800"", ""y"": ""448"", ""width"": ""4"", ""height"": ""90"", ""treetype"": ""0"", ""turn"": ""0""}"
0x004E7724,0x084E7724,2,level_descriptor_table,fgtile,Fgtile,722,458.667,4,40,,,1,,,,,,,,,2,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""722"", ""y"": ""458.667"", ""width"": ""4"", ""height"": ""40"", ""treetype"": ""1"", ""turn"": ""2""}"
0x004E7768,0x084E7768,2,level_descriptor_table,fgtile,Fgtile,1032,288,16,16,,,,,150,0,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""1032"", ""y"": ""288"", ""width"": ""16"", ""height"": ""16"", ""num"": ""150"", ""portTo"": ""0""}"
0x004E77AC,0x084E77AC,2,level_descriptor_table,fgtile,Fgtile,1016,288,16,16,,,,,150,0,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""1016"", ""y"": ""288"", ""width"": ""16"", ""height"": ""16"", ""num"": ""150"", ""portTo"": ""0""}"
0x004E77F0,0x084E77F0,2,level_descriptor_table,spawner,spawner,955.5,586.833,16,-32,npc,,,8,1,1,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""955.5"", ""y"": ""586.833"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""8"", ""num"": ""1"", ""portTo"": ""1"", ""spawnType"": ""npc"", ""turn"": ""1""}"
0x004E784C,0x084E784C,2,level_descriptor_table,spawner,spawner,982.167,592.167,16,-32,npc,,,0,8,2,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""982.167"", ""y"": ""592.167"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""0"", ""num"": ""8"", ""portTo"": ""2"", ""spawnType"": ""npc""}"
0x004E78A0,0x084E78A0,2,level_descriptor_table,spawner,spawner,1206,933,16,-32,npc,,,24,2,0,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""1206"", ""y"": ""933"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""24"", ""num"": ""2"", ""portTo"": ""0"", ""spawnType"": ""npc""}"
0x004E78F4,0x084E78F4,2,level_descriptor_table,spawner,spawner,1009,768,16,-32,npc,2,,8,1,1,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""1009"", ""y"": ""768"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""8"", ""num"": ""1"", ""portTo"": ""1"", ""spawnType"": ""npc"", ""subtype"": ""2"", ""turn"": ""1""}"
0x004E7958,0x084E7958,2,level_descriptor_table,spawner,spawner,1554.5,952,16,-32,npc,4,,8,1,1,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""1554.5"", ""y"": ""952"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""8"", ""num"": ""1"", ""portTo"": ""1"", ""spawnType"": ""npc"", ""subtype"": ""4"", ""turn"": ""1""}"
0x004E79BC,0x084E79BC,2,level_descriptor_table,spawner,spawner,1580,956,16,-32,npc,6,,8,1,1,,,,,,0,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""1580"", ""y"": ""956"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""8"", ""num"": ""1"", ""portTo"": ""1"", ""spawnType"": ""npc"", ""subtype"": ""6"", ""turn"": ""0""}"
0x004E7A20,0x084E7A20,2,level_descriptor_table,spawner,spawner,1397.5,882.5,16,-32,npc,8,,8,1,1,,,,,,0,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""1397.5"", ""y"": ""882.5"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""8"", ""num"": ""1"", ""portTo"": ""1"", ""spawnType"": ""npc"", ""subtype"": ""8"", ""turn"": ""0""}"
0x004E7A84,0x084E7A84,2,level_descriptor_table,spawner,spawner,1227.5,938,16,-32,npc,10,,8,1,1,,,,,,0,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""1227.5"", ""y"": ""938"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""8"", ""num"": ""1"", ""portTo"": ""1"", ""spawnType"": ""npc"", ""subtype"": ""10"", ""turn"": ""0""}"
0x004E7AE8,0x084E7AE8,2,level_descriptor_table,spawner,spawner,946,696.5,16,-32,npc,14,,8,1,1,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""946"", ""y"": ""696.5"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""8"", ""num"": ""1"", ""portTo"": ""1"", ""spawnType"": ""npc"", ""subtype"": ""14"", ""turn"": ""1""}"
0x00533B70,0x08533B70,1,level_descriptor_table,fgtile,Fgtile,176,384,16,16,,,,,10,0,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""176"", ""y"": ""384"", ""width"": ""16"", ""height"": ""16"", ""num"": ""10"", ""portTo"": ""0""}"
0x00533BB4,0x08533BB4,1,level_descriptor_table,fgtile,Fgtile,192,384,16,16,,,,,10,0,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""192"", ""y"": ""384"", ""width"": ""16"", ""height"": ""16"", ""num"": ""10"", ""portTo"": ""0""}"
0x00533BF8,0x08533BF8,1,level_descriptor_table,player,Player,184.439,367.023,16,32,,,,1,,,,,,,,,"{""type"": ""player"", ""name"": ""Player"", ""x"": ""184.439"", ""y"": ""367.023"", ""width"": ""16"", ""height"": ""32"", ""legsColor"": ""1""}"
0x00533C34,0x08533C34,1,level_descriptor_table,fgtile,Fgtile,128,368,16,16,,,,,10,2,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""128"", ""y"": ""368"", ""width"": ""16"", ""height"": ""16"", ""num"": ""10"", ""portTo"": ""2""}"
0x00533C78,0x08533C78,1,level_descriptor_table,spawner,spawner,156.333,312.666,16,-32,npc,,,16,8,0,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""156.333"", ""y"": ""312.666"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""16"", ""num"": ""8"", ""portTo"": ""0"", ""spawnType"": ""npc""}"
0x00533CCC,0x08533CCC,1,level_descriptor_table,fgtile,Fgtile,239,368,16,16,,,,,10,3,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""239"", ""y"": ""368"", ""width"": ""16"", ""height"": ""16"", ""num"": ""10"", ""portTo"": ""3""}"
0x00533D10,0x08533D10,1,level_descriptor_table,fgtile,Fgtile,240,302.5,16,16,,,,,10,4,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""240"", ""y"": ""302.5"", ""width"": ""16"", ""height"": ""16"", ""num"": ""10"", ""portTo"": ""4""}"
0x00533D54,0x08533D54,1,level_descriptor_table,fgtile,Fgtile,128.5,304.5,16,16,,,,,10,5,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""128.5"", ""y"": ""304.5"", ""width"": ""16"", ""height"": ""16"", ""num"": ""10"", ""portTo"": ""5""}"
0x00533D98,0x08533D98,1,level_descriptor_table,spawner,spawner,144,354,16,-32,npc,,,0,8,2,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""144"", ""y"": ""354"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""0"", ""num"": ""8"", ""portTo"": ""2"", ""spawnType"": ""npc""}"
0x00533DEC,0x08533DEC,1,level_descriptor_table,spawner,spawner,175.667,312,16,-32,npc,,,24,2,1,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""175.667"", ""y"": ""312"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""24"", ""num"": ""2"", ""portTo"": ""1"", ""spawnType"": ""npc""}"
0x00533E40,0x08533E40,1,level_descriptor_table,spawner,spawner,206,308,16,-32,npc,,,24,2,1,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""206"", ""y"": ""308"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""24"", ""num"": ""2"", ""portTo"": ""1"", ""spawnType"": ""npc""}"
0x00533E94,0x08533E94,1,level_descriptor_table,spawner,spawner,222,333.667,16,-32,npc,,,24,2,1,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""222"", ""y"": ""333.667"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""24"", ""num"": ""2"", ""portTo"": ""1"", ""spawnType"": ""npc""}"
0x00533EE8,0x08533EE8,1,level_descriptor_table,spawner,spawner,201.667,343.333,16,-32,npc,,,24,2,1,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""201.667"", ""y"": ""343.333"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""24"", ""num"": ""2"", ""portTo"": ""1"", ""spawnType"": ""npc""}"
0x00533F3C,0x08533F3C,1,level_descriptor_table,spawner,spawner,180.333,350.667,16,-32,npc,,,24,2,1,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""180.333"", ""y"": ""350.667"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""24"", ""num"": ""2"", ""portTo"": ""1"", ""spawnType"": ""npc""}"
0x00533F90,0x08533F90,1,level_descriptor_table,spawner,spawner,229.667,298.667,16,-32,npc,,,24,2,1,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""229.667"", ""y"": ""298.667"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""24"", ""num"": ""2"", ""portTo"": ""1"", ""spawnType"": ""npc""}"
0x00533FE4,0x08533FE4,1,level_descriptor_table,spawner,spawner,160.333,352.667,16,-32,npc,,,24,2,1,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""160.333"", ""y"": ""352.667"", ""width"": ""16"", ""height"": ""-32"", ""legsColor"": ""24"", ""num"": ""2"", ""portTo"": ""1"", ""spawnType"": ""npc""}"
0x0053B05C,0x0853B05C,0;6,level_descriptor_table,leaves,Leaves,608.021,383.979,7.9375,7.875,,,,1,,,,,,,,,"{""type"": ""leaves"", ""name"": ""Leaves"", ""x"": ""608.021"", ""y"": ""383.979"", ""width"": ""7.9375"", ""height"": ""7.875"", ""legsColor"": ""1""}"
0x0053B098,0x0853B098,0;6,level_descriptor_table,fgtile,Fgtile,658.583,578.083,90,4,,,2,,,,,,,,,1,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""658.583"", ""y"": ""578.083"", ""width"": ""90"", ""height"": ""4"", ""treetype"": ""2"", ""turn"": ""1""}"
0x0053B0DC,0x0853B0DC,0;6,level_descriptor_table,fgtile,Fgtile,800,128,4,90,,,0,,,,,,,,,0,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""800"", ""y"": ""128"", ""width"": ""4"", ""height"": ""90"", ""treetype"": ""0"", ""turn"": ""0""}"
0x0053B120,0x0853B120,0;6,level_descriptor_table,fgtile,Fgtile,654,885.334,4,40,,,1,,,,,,,,,2,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""654"", ""y"": ""885.334"", ""width"": ""4"", ""height"": ""40"", ""treetype"": ""1"", ""turn"": ""2""}"
0x0053B164,0x0853B164,0;6,level_descriptor_table,fgtile,Fgtile,801.333,438,4,90,,,0,,,,,,,,,0,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""801.333"", ""y"": ""438"", ""width"": ""4"", ""height"": ""90"", ""treetype"": ""0"", ""turn"": ""0""}"
0x0053B1A8,0x0853B1A8,0;6,level_descriptor_table,fgtile,Fgtile,658.5,565.5,90,4,,,4,,,,,,,,,1,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""658.5"", ""y"": ""565.5"", ""width"": ""90"", ""height"": ""4"", ""treetype"": ""4"", ""turn"": ""1""}"
0x0053B1EC,0x0853B1EC,0;6,level_descriptor_table,fgtile,Fgtile,626.5,849.917,4,90,,,6,,,,,,,,,0,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""626.5"", ""y"": ""849.917"", ""width"": ""4"", ""height"": ""90"", ""treetype"": ""6"", ""turn"": ""0""}"
0x0053B230,0x0853B230,0;6,level_descriptor_table,fgtile,Fgtile,849,566,90,4,,,8,,,,,,,,,1,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""849"", ""y"": ""566"", ""width"": ""90"", ""height"": ""4"", ""treetype"": ""8"", ""turn"": ""1""}"
0x0053B274,0x0853B274,0;6,level_descriptor_table,player,Player,481.5,418.5,16,32,,,,1,,,,,,,,,"{""type"": ""player"", ""name"": ""Player"", ""x"": ""481.5"", ""y"": ""418.5"", ""width"": ""16"", ""height"": ""32"", ""legsColor"": ""1""}"
0x0053B2B0,0x0853B2B0,0;6,level_descriptor_table,fgtile,Fgtile,407.5,1716.5,16,16,,,,,150,2,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""407.5"", ""y"": ""1716.5"", ""width"": ""16"", ""height"": ""16"", ""num"": ""150"", ""portTo"": ""2""}"
0x0053B2F4,0x0853B2F4,0;6,level_descriptor_table,fgtile,Fgtile,665.667,366.667,90,4,,,10,,,,,,,,,1,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""665.667"", ""y"": ""366.667"", ""width"": ""90"", ""height"": ""4"", ""treetype"": ""10"", ""turn"": ""1""}"
0x0053B338,0x0853B338,0;6,level_descriptor_table,fgtile,Fgtile,851,370,90,4,,,10,,,,,,,,,1,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""851"", ""y"": ""370"", ""width"": ""90"", ""height"": ""4"", ""treetype"": ""10"", ""turn"": ""1""}"
0x0053B37C,0x0853B37C,0;6,level_descriptor_table,fgtile,Fgtile,659,606,90,4,,,12,,,,,,,,,1,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""659"", ""y"": ""606"", ""width"": ""90"", ""height"": ""4"", ""treetype"": ""12"", ""turn"": ""1""}"
0x0053B3C0,0x0853B3C0,0;6,level_descriptor_table,fgtile,Fgtile,1675,569,90,4,,,8,,,,,,,,,1,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""1675"", ""y"": ""569"", ""width"": ""90"", ""height"": ""4"", ""treetype"": ""8"", ""turn"": ""1""}"
0x0053B404,0x0853B404,0;6,level_descriptor_table,spawner,spawner,424.333,454,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""424.333"", ""y"": ""454"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B448,0x0853B448,0;6,level_descriptor_table,spawner,spawner,584.333,521,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""584.333"", ""y"": ""521"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B48C,0x0853B48C,0;6,level_descriptor_table,spawner,spawner,665,511.667,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""665"", ""y"": ""511.667"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B4D0,0x0853B4D0,0;6,level_descriptor_table,spawner,spawner,657.333,519.667,16,-16,grass,,,,,,,,,,,0,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""657.333"", ""y"": ""519.667"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""0""}"
0x0053B514,0x0853B514,0;6,level_descriptor_table,spawner,spawner,727.333,520.333,16,-16,grass,,,,,,,,,,,0,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""727.333"", ""y"": ""520.333"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""0""}"
